"n","p","test","rep","seed","time_sec","mem_bytes","glm_iter","refit_iter","refit_converged","n_events","event_rate"
2000,16,"Pigeon-Heyse",27,21760733,0.00415470000029927,607520,3,NA,NA,1018,0.509
2000,16,"Pigeon-Heyse",28,21760734,0.00521560000015597,607520,4,NA,NA,1004,0.502
2000,16,"Pigeon-Heyse",29,21760735,0.00866950000022371,607520,4,NA,NA,991,0.4955
2000,16,"Pigeon-Heyse",30,21760736,0.00334960000009232,607520,4,NA,NA,1013,0.5065
2000,16,"Osius-Rojek",1,21760707,0.00183630000015,1139760,4,NA,NA,1016,0.508
2000,16,"Osius-Rojek",2,21760708,0.00176240000018879,1139760,4,NA,NA,1050,0.525
2000,16,"Osius-Rojek",3,21760709,0.00211259999991853,1139760,4,NA,NA,1058,0.529
2000,16,"Osius-Rojek",4,21760710,0.00199920000022757,1139760,4,NA,NA,1008,0.504
2000,16,"Osius-Rojek",5,21760711,0.00207580000028429,1139760,4,NA,NA,1011,0.5055
2000,16,"Osius-Rojek",6,21760712,0.00192410000022392,1139760,4,NA,NA,965,0.4825
2000,16,"Osius-Rojek",7,21760713,0.00368340000022727,1139760,3,NA,NA,1000,0.5
2000,16,"Osius-Rojek",8,21760714,0.00614429999995991,1139760,4,NA,NA,1004,0.502
2000,16,"Osius-Rojek",9,21760715,0.00471630000015466,1139760,4,NA,NA,998,0.499
2000,16,"Osius-Rojek",10,21760716,0.00418520000016542,1139760,4,NA,NA,1020,0.51
2000,16,"Osius-Rojek",11,21760717,0.00426340000035452,1139760,4,NA,NA,993,0.4965
2000,16,"Osius-Rojek",12,21760718,0.0107706000001144,1139760,3,NA,NA,1021,0.5105
2000,16,"Osius-Rojek",13,21760719,0.0049282000002222,1139760,3,NA,NA,988,0.494
2000,16,"Osius-Rojek",14,21760720,0.0050911000000724,1139760,4,NA,NA,1019,0.5095
2000,16,"Osius-Rojek",15,21760721,0.0054437000001144,1139760,4,NA,NA,971,0.4855
2000,16,"Osius-Rojek",16,21760722,0.00522760000012568,1139760,4,NA,NA,1011,0.5055
2000,16,"Osius-Rojek",17,21760723,0.00523860000021159,1139760,4,NA,NA,981,0.4905
2000,16,"Osius-Rojek",18,21760724,0.00404090000006363,1139760,3,NA,NA,1014,0.507
2000,16,"Osius-Rojek",19,21760725,0.0045425000000705,1139760,4,NA,NA,1027,0.5135
2000,16,"Osius-Rojek",20,21760726,0.0131151000002774,1139760,4,NA,NA,1032,0.516
2000,16,"Osius-Rojek",21,21760727,0.00336460000016814,1139760,4,NA,NA,1039,0.5195
2000,16,"Osius-Rojek",22,21760728,0.00394359999995686,1139760,4,NA,NA,1022,0.511
2000,16,"Osius-Rojek",23,21760729,0.00577210000005834,1139760,4,NA,NA,1048,0.524
2000,16,"Osius-Rojek",24,21760730,0.00454340000010234,1139760,4,NA,NA,994,0.497
2000,16,"Osius-Rojek",25,21760731,0.00684649999993781,1139760,4,NA,NA,970,0.485
2000,16,"Osius-Rojek",26,21760732,0.00461210000025858,1139760,4,NA,NA,1035,0.5175
2000,16,"Osius-Rojek",27,21760733,0.00393200000030447,1139760,3,NA,NA,1018,0.509
2000,16,"Osius-Rojek",28,21760734,0.00360709999995379,1139760,4,NA,NA,1004,0.502
2000,16,"Osius-Rojek",29,21760735,0.00428370000008726,1139760,4,NA,NA,991,0.4955
2000,16,"Osius-Rojek",30,21760736,0.00452119999977185,1139760,4,NA,NA,1013,0.5065
2000,16,"Stukel",1,21760707,0.00157199999989643,1275960,4,5,1,1016,0.508
2000,16,"Stukel",2,21760708,0.0015922000000046,1275960,4,5,1,1050,0.525
2000,16,"Stukel",3,21760709,0.00168470000016896,1275960,4,5,1,1058,0.529
2000,16,"Stukel",4,21760710,0.00162890000001426,1275960,4,5,1,1008,0.504
2000,16,"Stukel",5,21760711,0.0015904000001683,1275960,4,5,1,1011,0.5055
2000,16,"Stukel",6,21760712,0.00162840000007236,1275960,4,5,1,965,0.4825
2000,16,"Stukel",7,21760713,0.0043921000001319,1275960,3,5,1,1000,0.5
2000,16,"Stukel",8,21760714,0.00553700000023127,1275960,4,5,1,1004,0.502
2000,16,"Stukel",9,21760715,0.0049023000001398,1275960,4,5,1,998,0.499
2000,16,"Stukel",10,21760716,0.00379740000016682,1275960,4,5,1,1020,0.51
2000,16,"Stukel",11,21760717,0.00465530000019498,1275960,4,5,1,993,0.4965
2000,16,"Stukel",12,21760718,0.00342430000023342,1275960,3,5,1,1021,0.5105
2000,16,"Stukel",13,21760719,0.00368040000012115,1275960,3,5,1,988,0.494
2000,16,"Stukel",14,21760720,0.00352040000007037,1275960,4,5,1,1019,0.5095
2000,16,"Stukel",15,21760721,0.00380600000016784,1275960,4,5,1,971,0.4855
2000,16,"Stukel",16,21760722,0.00384240000016689,1275960,4,5,1,1011,0.5055
2000,16,"Stukel",17,21760723,0.00437070000020867,1275960,4,5,1,981,0.4905
2000,16,"Stukel",18,21760724,0.00342940000018643,1275960,3,5,1,1014,0.507
2000,16,"Stukel",19,21760725,0.00432620000015049,1275960,4,5,1,1027,0.5135
2000,16,"Stukel",20,21760726,0.00402989999997772,1275960,4,5,1,1032,0.516
2000,16,"Stukel",21,21760727,0.00273670000001403,1275960,4,5,1,1039,0.5195
2000,16,"Stukel",22,21760728,0.00385430000005726,1275960,4,5,1,1022,0.511
2000,16,"Stukel",23,21760729,0.00308600000016668,1275960,4,5,1,1048,0.524
2000,16,"Stukel",24,21760730,0.0147043000001759,1275960,4,5,1,994,0.497
2000,16,"Stukel",25,21760731,0.00474140000005718,1275960,4,5,1,970,0.485
2000,16,"Stukel",26,21760732,0.00292349999995167,1275960,4,5,1,1035,0.5175
2000,16,"Stukel",27,21760733,0.00433500000031017,1275960,3,5,1,1018,0.509
2000,16,"Stukel",28,21760734,0.00508460000014566,1275960,4,5,1,1004,0.502
2000,16,"Stukel",29,21760735,0.0038798000002771,1275960,4,5,1,991,0.4955
2000,16,"Stukel",30,21760736,0.00305850000017927,1275960,4,5,1,1013,0.5065
2000,16,"Tsiatis",1,21760707,0.00926770000000943,2990048,4,NA,NA,1016,0.508
2000,16,"Tsiatis",2,21760708,0.011448300000211,2990048,4,NA,NA,1050,0.525
2000,16,"Tsiatis",3,21760709,0.0137125000001106,2990048,4,NA,NA,1058,0.529
2000,16,"Tsiatis",4,21760710,0.0163375000001906,2990048,4,NA,NA,1008,0.504
2000,16,"Tsiatis",5,21760711,0.010958200000232,2990048,4,NA,NA,1011,0.5055
2000,16,"Tsiatis",6,21760712,0.0103333999998085,2990048,4,NA,NA,965,0.4825
2000,16,"Tsiatis",7,21760713,0.0177224000001388,2990048,3,NA,NA,1000,0.5
2000,16,"Tsiatis",8,21760714,0.0181328000001031,2990048,4,NA,NA,1004,0.502
2000,16,"Tsiatis",9,21760715,0.013874700000315,2990048,4,NA,NA,998,0.499
2000,16,"Tsiatis",10,21760716,0.0238062000003083,2990048,4,NA,NA,1020,0.51
2000,16,"Tsiatis",11,21760717,0.0157256999998481,2990048,4,NA,NA,993,0.4965
2000,16,"Tsiatis",12,21760718,0.0186043000003338,2990048,3,NA,NA,1021,0.5105
2000,16,"Tsiatis",13,21760719,0.0368802000000414,2990048,3,NA,NA,988,0.494
2000,16,"Tsiatis",14,21760720,0.0207656000002316,2990048,4,NA,NA,1019,0.5095
2000,16,"Tsiatis",15,21760721,0.0211303999999473,2990048,4,NA,NA,971,0.4855
2000,16,"Tsiatis",16,21760722,0.0135053000001335,2990048,4,NA,NA,1011,0.5055
2000,16,"Tsiatis",17,21760723,0.0153935000000729,2990048,4,NA,NA,981,0.4905
2000,16,"Tsiatis",18,21760724,0.0296870000001945,2990048,3,NA,NA,1014,0.507
2000,16,"Tsiatis",19,21760725,0.018695500000149,2990048,4,NA,NA,1027,0.5135
2000,16,"Tsiatis",20,21760726,0.0229511000002276,2990048,4,NA,NA,1032,0.516
2000,16,"Tsiatis",21,21760727,0.015527300000258,2990048,4,NA,NA,1039,0.5195
2000,16,"Tsiatis",22,21760728,0.0196752000001652,2990048,4,NA,NA,1022,0.511
2000,16,"Tsiatis",23,21760729,0.0257357000000411,2990048,4,NA,NA,1048,0.524
2000,16,"Tsiatis",24,21760730,0.0201927000002797,2990048,4,NA,NA,994,0.497
2000,16,"Tsiatis",25,21760731,0.0142177000000174,2990048,4,NA,NA,970,0.485
2000,16,"Tsiatis",26,21760732,0.013122100000146,2990048,4,NA,NA,1035,0.5175
2000,16,"Tsiatis",27,21760733,0.0178060000002915,2990048,3,NA,NA,1018,0.509
2000,16,"Tsiatis",28,21760734,0.0216301000002659,2990048,4,NA,NA,1004,0.502
2000,16,"Tsiatis",29,21760735,0.0341862000002493,2990048,4,NA,NA,991,0.4955
2000,16,"Tsiatis",30,21760736,0.0134887000001527,2990048,4,NA,NA,1013,0.5065
2000,16,"Xie",1,21760707,0.293034200000193,10284424,4,NA,NA,1016,0.508
2000,16,"Xie",2,21760708,0.266942700000072,10284440,4,NA,NA,1050,0.525
2000,16,"Xie",3,21760709,0.279980700000351,10284432,4,NA,NA,1058,0.529
2000,16,"Xie",4,21760710,0.280150200000207,10284424,4,NA,NA,1008,0.504
2000,16,"Xie",5,21760711,0.29272670000023,10284424,4,NA,NA,1011,0.5055
2000,16,"Xie",6,21760712,0.295683600000075,10284440,4,NA,NA,965,0.4825
2000,16,"Xie",7,21760713,0.393482100000028,10284424,3,NA,NA,1000,0.5
2000,16,"Xie",8,21760714,0.418321700000206,10284440,4,NA,NA,1004,0.502
2000,16,"Xie",9,21760715,0.421431800000164,10284432,4,NA,NA,998,0.499
2000,16,"Xie",10,21760716,0.407911700000113,10284440,4,NA,NA,1020,0.51
2000,16,"Xie",11,21760717,0.325748100000283,10284416,4,NA,NA,993,0.4965
2000,16,"Xie",12,21760718,0.399003500000163,10284424,3,NA,NA,1021,0.5105
2000,16,"Xie",13,21760719,0.424530700000105,10284448,3,NA,NA,988,0.494
2000,16,"Xie",14,21760720,0.394044699999995,10284440,4,NA,NA,1019,0.5095
2000,16,"Xie",15,21760721,0.438299800000323,10284416,4,NA,NA,971,0.4855
2000,16,"Xie",16,21760722,0.296104100000093,10284432,4,NA,NA,1011,0.5055
2000,16,"Xie",17,21760723,0.394638400000304,10284432,4,NA,NA,981,0.4905
2000,16,"Xie",18,21760724,0.38382260000003,10284416,3,NA,NA,1014,0.507
2000,16,"Xie",19,21760725,0.377386900000147,10284440,4,NA,NA,1027,0.5135
2000,16,"Xie",20,21760726,0.369143000000122,10284440,4,NA,NA,1032,0.516
2000,16,"Xie",21,21760727,0.338342800000191,10284424,4,NA,NA,1039,0.5195
2000,16,"Xie",22,21760728,0.395088299999998,10284440,4,NA,NA,1022,0.511
2000,16,"Xie",23,21760729,0.45337120000022,10284440,4,NA,NA,1048,0.524
2000,16,"Xie",24,21760730,0.443879799999877,10284416,4,NA,NA,994,0.497
2000,16,"Xie",25,21760731,0.450811000000158,10284432,4,NA,NA,970,0.485
2000,16,"Xie",26,21760732,0.324687900000072,10284440,4,NA,NA,1035,0.5175
2000,16,"Xie",27,21760733,0.351199400000269,10284424,3,NA,NA,1018,0.509
2000,16,"Xie",28,21760734,0.40488530000016,10284424,4,NA,NA,1004,0.502
2000,16,"Xie",29,21760735,0.428685500000029,10284432,4,NA,NA,991,0.4955
2000,16,"Xie",30,21760736,0.330627899999854,10284448,4,NA,NA,1013,0.5065
2000,16,"Pulkstenis-Robinson",1,21760707,0.0038712000000487,1455688,4,NA,NA,1016,0.508
2000,16,"Pulkstenis-Robinson",2,21760708,0.00360650000015994,1455624,4,NA,NA,1050,0.525
2000,16,"Pulkstenis-Robinson",3,21760709,0.00358589999996184,1455688,4,NA,NA,1058,0.529
2000,16,"Pulkstenis-Robinson",4,21760710,0.00383180000017092,1455624,4,NA,NA,1008,0.504
2000,16,"Pulkstenis-Robinson",5,21760711,0.00335330000029899,1455688,4,NA,NA,1011,0.5055
2000,16,"Pulkstenis-Robinson",6,21760712,0.00377960000014355,1455688,4,NA,NA,965,0.4825
2000,16,"Pulkstenis-Robinson",7,21760713,0.00738250000017615,1455624,3,NA,NA,1000,0.5
2000,16,"Pulkstenis-Robinson",8,21760714,0.00740950000022167,1455688,4,NA,NA,1004,0.502
2000,16,"Pulkstenis-Robinson",9,21760715,0.0115158000003248,1455688,4,NA,NA,998,0.499
2000,16,"Pulkstenis-Robinson",10,21760716,0.0108440000001337,1455688,4,NA,NA,1020,0.51
2000,16,"Pulkstenis-Robinson",11,21760717,0.00568039999984649,1455688,4,NA,NA,993,0.4965
2000,16,"Pulkstenis-Robinson",12,21760718,0.00981520000004821,1455624,3,NA,NA,1021,0.5105
2000,16,"Pulkstenis-Robinson",13,21760719,0.00668990000008307,1455688,3,NA,NA,988,0.494
2000,16,"Pulkstenis-Robinson",14,21760720,0.00697179999997388,1455624,4,NA,NA,1019,0.5095
2000,16,"Pulkstenis-Robinson",15,21760721,0.00917090000007192,1455688,4,NA,NA,971,0.4855
2000,16,"Pulkstenis-Robinson",16,21760722,0.0152140000002419,1455688,4,NA,NA,1011,0.5055
2000,16,"Pulkstenis-Robinson",17,21760723,0.00712350000026163,1455624,4,NA,NA,981,0.4905
2000,16,"Pulkstenis-Robinson",18,21760724,0.00761890000035237,1455688,3,NA,NA,1014,0.507
2000,16,"Pulkstenis-Robinson",19,21760725,0.00729360000013912,1455688,4,NA,NA,1027,0.5135
2000,16,"Pulkstenis-Robinson",20,21760726,0.006667600000128,1455624,4,NA,NA,1032,0.516
2000,16,"Pulkstenis-Robinson",21,21760727,0.0076853000000483,1455688,4,NA,NA,1039,0.5195
2000,16,"Pulkstenis-Robinson",22,21760728,0.00655910000023141,1455624,4,NA,NA,1022,0.511
2000,16,"Pulkstenis-Robinson",23,21760729,0.00846270000010918,1455688,4,NA,NA,1048,0.524
2000,16,"Pulkstenis-Robinson",24,21760730,0.01070320000008,1455688,4,NA,NA,994,0.497
2000,16,"Pulkstenis-Robinson",25,21760731,0.00736080000024231,1455624,4,NA,NA,970,0.485
2000,16,"Pulkstenis-Robinson",26,21760732,0.00877559999980804,1455688,4,NA,NA,1035,0.5175
2000,16,"Pulkstenis-Robinson",27,21760733,0.00657740000019658,1455688,3,NA,NA,1018,0.509
2000,16,"Pulkstenis-Robinson",28,21760734,0.00710240000012163,1455688,4,NA,NA,1004,0.502
2000,16,"Pulkstenis-Robinson",29,21760735,0.00669250000032662,1455688,4,NA,NA,991,0.4955
2000,16,"Pulkstenis-Robinson",30,21760736,0.0216355000000021,1455688,4,NA,NA,1013,0.5065
2000,16,"le-Cessie",1,21760707,26.4155175000001,924350168,4,NA,NA,1016,0.508
2000,16,"le-Cessie",2,21760708,14.4871272999999,924350168,4,NA,NA,1050,0.525
2000,16,"le-Cessie",3,21760709,26.2138915,924350168,4,NA,NA,1058,0.529
2000,16,"le-Cessie",4,21760710,26.3510077999999,924350168,4,NA,NA,1008,0.504
2000,16,"le-Cessie",5,21760711,26.2978058000001,924350168,4,NA,NA,1011,0.5055
2000,16,"glm_fit",1,21760707,0.00878960000022744,6571664,4,NA,NA,1016,0.508
2000,16,"glm_fit",2,21760708,0.00741860000016459,6571664,4,NA,NA,1050,0.525
2000,16,"glm_fit",3,21760709,0.00984440000001996,6571664,4,NA,NA,1058,0.529
2000,16,"glm_fit",4,21760710,0.00870239999994737,6571664,4,NA,NA,1008,0.504
2000,16,"glm_fit",5,21760711,0.0083838000000469,6571664,4,NA,NA,1011,0.5055
2000,16,"glm_fit",6,21760712,0.00752319999992324,6571664,4,NA,NA,965,0.4825
2000,16,"glm_fit",7,21760713,0.0123731000001044,5440448,3,NA,NA,1000,0.5
2000,16,"glm_fit",8,21760714,0.0176968000002944,6571664,4,NA,NA,1004,0.502
2000,16,"glm_fit",9,21760715,0.0156670000001213,6571664,4,NA,NA,998,0.499
2000,16,"glm_fit",10,21760716,0.0130335000001196,6571664,4,NA,NA,1020,0.51
2000,16,"glm_fit",11,21760717,0.01158630000009,6571664,4,NA,NA,993,0.4965
2000,16,"glm_fit",12,21760718,0.0241977000002862,5440448,3,NA,NA,1021,0.5105
2000,16,"glm_fit",13,21760719,0.0136006000002453,5440448,3,NA,NA,988,0.494
2000,16,"glm_fit",14,21760720,0.0166464000003543,6571664,4,NA,NA,1019,0.5095
2000,16,"glm_fit",15,21760721,0.0200956000001042,6571664,4,NA,NA,971,0.4855
2000,16,"glm_fit",16,21760722,0.0142044000001533,6571664,4,NA,NA,1011,0.5055
2000,16,"glm_fit",17,21760723,0.017019700000219,6571664,4,NA,NA,981,0.4905
2000,16,"glm_fit",18,21760724,0.0288394000001517,5440448,3,NA,NA,1014,0.507
2000,16,"glm_fit",19,21760725,0.0148725999999897,6571664,4,NA,NA,1027,0.5135
2000,16,"glm_fit",20,21760726,0.0302146999999877,6571664,4,NA,NA,1032,0.516
2000,16,"glm_fit",21,21760727,0.0121283000000858,6571664,4,NA,NA,1039,0.5195
2000,16,"glm_fit",22,21760728,0.0185203000000911,6571664,4,NA,NA,1022,0.511
2000,16,"glm_fit",23,21760729,0.0193249000001288,6571664,4,NA,NA,1048,0.524
2000,16,"glm_fit",24,21760730,0.0159490000000915,6571664,4,NA,NA,994,0.497
2000,16,"glm_fit",25,21760731,0.0173003000002154,6571664,4,NA,NA,970,0.485
2000,16,"glm_fit",26,21760732,0.010100599999987,6571664,4,NA,NA,1035,0.5175
2000,16,"glm_fit",27,21760733,0.0120524999999816,5440448,3,NA,NA,1018,0.509
2000,16,"glm_fit",28,21760734,0.0161195999999109,6571664,4,NA,NA,1004,0.502
2000,16,"glm_fit",29,21760735,0.0183405000002494,6571664,4,NA,NA,991,0.4955
2000,16,"glm_fit",30,21760736,0.0119333000000097,6571664,4,NA,NA,1013,0.5065
2000,32,"DEF.poly3",1,21860707,0.0105991000000358,2775640,3,NA,NA,1006,0.503
2000,32,"DEF.poly3",2,21860708,0.0426226000001861,2775640,4,NA,NA,973,0.4865
2000,32,"DEF.poly3",3,21860709,0.00796370000011848,2775640,4,NA,NA,1007,0.5035
2000,32,"DEF.poly3",4,21860710,0.0102378000001409,2775640,4,NA,NA,1020,0.51
2000,32,"DEF.poly3",5,21860711,0.0832943000000341,2775640,4,NA,NA,1049,0.5245
2000,32,"DEF.poly3",6,21860712,0.011336300000039,2775640,4,NA,NA,1037,0.5185
2000,32,"DEF.poly3",7,21860713,0.0305371000001742,2775640,4,NA,NA,992,0.496
2000,32,"DEF.poly3",8,21860714,0.0317119000001185,2775640,3,NA,NA,1026,0.513
2000,32,"DEF.poly3",9,21860715,0.0197724000001926,2775664,4,NA,NA,984,0.492
2000,32,"DEF.poly3",10,21860716,0.0169826999999714,2775664,4,NA,NA,995,0.4975
2000,32,"DEF.poly3",11,21860717,0.01540510000018,2775640,4,NA,NA,1022,0.511
2000,32,"DEF.poly3",12,21860718,0.0195896000000175,2775640,3,NA,NA,1045,0.5225
2000,32,"DEF.poly3",13,21860719,0.0141753000000335,2775640,4,NA,NA,996,0.498
2000,32,"DEF.poly3",14,21860720,0.0164006000002246,2775640,3,NA,NA,1061,0.5305
2000,32,"DEF.poly3",15,21860721,0.0195267000001422,2775640,4,NA,NA,1009,0.5045
2000,32,"DEF.poly3",16,21860722,0.0125742000000173,2775664,4,NA,NA,1006,0.503
2000,32,"DEF.poly3",17,21860723,0.015307600000142,2775640,4,NA,NA,1054,0.527
2000,32,"DEF.poly3",18,21860724,0.0147748000001684,2775640,4,NA,NA,1023,0.5115
2000,32,"DEF.poly3",19,21860725,0.021295800000189,2775640,3,NA,NA,1028,0.514
2000,32,"DEF.poly3",20,21860726,0.0511176000002251,2775640,4,NA,NA,1018,0.509
2000,32,"DEF.poly3",21,21860727,0.0149254000000383,2775640,4,NA,NA,1090,0.545
2000,32,"DEF.poly3",22,21860728,0.0394042000000354,2775640,4,NA,NA,997,0.4985
2000,32,"DEF.poly3",23,21860729,0.0274299000002429,2775640,4,NA,NA,1039,0.5195
2000,32,"DEF.poly3",24,21860730,0.0159697000001415,2775640,4,NA,NA,1036,0.518
2000,32,"DEF.poly3",25,21860731,0.0146906000002218,2775640,4,NA,NA,1009,0.5045
2000,32,"DEF.poly3",26,21860732,0.0150311000002148,2775640,4,NA,NA,1032,0.516
2000,32,"DEF.poly3",27,21860733,0.0206894000000375,2775640,3,NA,NA,1039,0.5195
2000,32,"DEF.poly3",28,21860734,0.0255818000002819,2775640,3,NA,NA,1016,0.508
2000,32,"DEF.poly3",29,21860735,0.0235922000001665,2775640,4,NA,NA,1032,0.516
2000,32,"DEF.poly3",30,21860736,0.0157339000002139,2775664,4,NA,NA,1076,0.538
2000,32,"DEF.stukel",1,21860707,0.00799410000013268,2768736,3,NA,NA,1006,0.503
2000,32,"DEF.stukel",2,21860708,0.00747090000004391,2768736,4,NA,NA,973,0.4865
2000,32,"DEF.stukel",3,21860709,0.00832790000026762,2768736,4,NA,NA,1007,0.5035
2000,32,"DEF.stukel",4,21860710,0.0110042000001158,2768736,4,NA,NA,1020,0.51
2000,32,"DEF.stukel",5,21860711,0.00911270000028708,2768736,4,NA,NA,1049,0.5245
2000,32,"DEF.stukel",6,21860712,0.00742270000000644,2768736,4,NA,NA,1037,0.5185
2000,32,"DEF.stukel",7,21860713,0.0262249000002157,2768736,4,NA,NA,992,0.496
2000,32,"DEF.stukel",8,21860714,0.0181215000000066,2768736,3,NA,NA,1026,0.513
2000,32,"DEF.stukel",9,21860715,0.0157005000000936,2768736,4,NA,NA,984,0.492
2000,32,"DEF.stukel",10,21860716,0.0185877000001256,2768736,4,NA,NA,995,0.4975
2000,32,"DEF.stukel",11,21860717,0.0186906000003546,2768736,4,NA,NA,1022,0.511
2000,32,"DEF.stukel",12,21860718,0.0189036000001579,2768736,3,NA,NA,1045,0.5225
2000,32,"DEF.stukel",13,21860719,0.0141877000003205,2768736,4,NA,NA,996,0.498
2000,32,"DEF.stukel",14,21860720,0.0153988000001846,2768736,3,NA,NA,1061,0.5305
2000,32,"DEF.stukel",15,21860721,0.0157506000000467,2768736,4,NA,NA,1009,0.5045
2000,32,"DEF.stukel",16,21860722,0.0140099000000191,2768736,4,NA,NA,1006,0.503
2000,32,"DEF.stukel",17,21860723,0.0199843000002602,2768736,4,NA,NA,1054,0.527
2000,32,"DEF.stukel",18,21860724,0.0284075000001849,2768736,4,NA,NA,1023,0.5115
2000,32,"DEF.stukel",19,21860725,0.0148477000002458,2768736,3,NA,NA,1028,0.514
2000,32,"DEF.stukel",20,21860726,0.0194019000002754,2768736,4,NA,NA,1018,0.509
2000,32,"DEF.stukel",21,21860727,0.0154397000001154,2768736,4,NA,NA,1090,0.545
2000,32,"DEF.stukel",22,21860728,0.0171840000002703,2768736,4,NA,NA,997,0.4985
2000,32,"DEF.stukel",23,21860729,0.0326775000000907,2768736,4,NA,NA,1039,0.5195
2000,32,"DEF.stukel",24,21860730,0.0152169000002687,2768736,4,NA,NA,1036,0.518
2000,32,"DEF.stukel",25,21860731,0.0183278000001792,2768736,4,NA,NA,1009,0.5045
2000,32,"DEF.stukel",26,21860732,0.0129483000002892,2768736,4,NA,NA,1032,0.516
2000,32,"DEF.stukel",27,21860733,0.0170788000000357,2768736,3,NA,NA,1039,0.5195
2000,32,"DEF.stukel",28,21860734,0.0157720000001973,2768736,3,NA,NA,1016,0.508
2000,32,"DEF.stukel",29,21860735,0.0189116000001377,2768736,4,NA,NA,1032,0.516
2000,32,"DEF.stukel",30,21860736,0.013940699999921,2768736,4,NA,NA,1076,0.538
2000,32,"EF",1,21860707,0.00222220000023299,966008,3,NA,NA,1006,0.503
2000,32,"EF",2,21860708,0.00214710000000196,966008,4,NA,NA,973,0.4865
2000,32,"EF",3,21860709,0.00335280000012972,966008,4,NA,NA,1007,0.5035
2000,32,"EF",4,21860710,0.00259000000005472,966008,4,NA,NA,1020,0.51
2000,32,"EF",5,21860711,0.00331600000004073,966008,4,NA,NA,1049,0.5245
2000,32,"EF",6,21860712,0.00215570000023035,966008,4,NA,NA,1037,0.5185
2000,32,"EF",7,21860713,0.00749090000022079,966008,4,NA,NA,992,0.496
2000,32,"EF",8,21860714,0.00546940000003815,966008,3,NA,NA,1026,0.513
2000,32,"EF",9,21860715,0.00599320000014814,966008,4,NA,NA,984,0.492
2000,32,"EF",10,21860716,0.0074706000000333,966008,4,NA,NA,995,0.4975
2000,32,"EF",11,21860717,0.00521360000016102,966008,4,NA,NA,1022,0.511
2000,32,"EF",12,21860718,0.00518620000002556,966008,3,NA,NA,1045,0.5225
2000,32,"EF",13,21860719,0.00887910000005832,966008,4,NA,NA,996,0.498
2000,32,"EF",14,21860720,0.00554150000016307,966008,3,NA,NA,1061,0.5305
2000,32,"EF",15,21860721,0.00502330000017537,966008,4,NA,NA,1009,0.5045
2000,32,"EF",16,21860722,0.00416919999997845,966008,4,NA,NA,1006,0.503
2000,32,"EF",17,21860723,0.00792229999979099,966008,4,NA,NA,1054,0.527
2000,32,"EF",18,21860724,0.00876160000029813,966008,4,NA,NA,1023,0.5115
2000,32,"EF",19,21860725,0.00671240000019679,966008,3,NA,NA,1028,0.514
2000,32,"EF",20,21860726,0.0070770000002085,966008,4,NA,NA,1018,0.509
2000,32,"EF",21,21860727,0.0069775000001755,966008,4,NA,NA,1090,0.545
2000,32,"EF",22,21860728,0.00657539999997425,966008,4,NA,NA,997,0.4985
2000,32,"EF",23,21860729,0.00707410000018172,966008,4,NA,NA,1039,0.5195
2000,32,"EF",24,21860730,0.00500439999996161,966008,4,NA,NA,1036,0.518
2000,32,"EF",25,21860731,0.00870380000014848,966008,4,NA,NA,1009,0.5045
2000,32,"EF",26,21860732,0.00530920000028345,966008,4,NA,NA,1032,0.516
2000,32,"EF",27,21860733,0.00849670000025071,966008,3,NA,NA,1039,0.5195
2000,32,"EF",28,21860734,0.00627610000015011,966008,3,NA,NA,1016,0.508
2000,32,"EF",29,21860735,0.00600120000012794,966008,4,NA,NA,1032,0.516
2000,32,"EF",30,21860736,0.00493519999986347,966008,4,NA,NA,1076,0.538
2000,32,"HL",1,21860707,0.00383700000020326,868720,3,NA,NA,1006,0.503
2000,32,"HL",2,21860708,0.00373910000007527,868720,4,NA,NA,973,0.4865
2000,32,"HL",3,21860709,0.00398220000010951,868720,4,NA,NA,1007,0.5035
2000,32,"HL",4,21860710,0.00398739999991449,868720,4,NA,NA,1020,0.51
2000,32,"HL",5,21860711,0.0057326000003286,868720,4,NA,NA,1049,0.5245
2000,32,"HL",6,21860712,0.0040228999998817,868720,4,NA,NA,1037,0.5185
2000,32,"HL",7,21860713,0.00684950000004392,868720,4,NA,NA,992,0.496
2000,32,"HL",8,21860714,0.00881590000017241,868720,3,NA,NA,1026,0.513
2000,32,"HL",9,21860715,0.0150133000001915,868720,4,NA,NA,984,0.492
2000,32,"HL",10,21860716,0.0128082999999606,868720,4,NA,NA,995,0.4975
2000,32,"HL",11,21860717,0.00732160000006843,868720,4,NA,NA,1022,0.511
